#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AA1BBA
#Date Time: 2021-10-18 10:16:51.023
#Sample rate: 4e+06Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 225 mV Attenuation: 1 X Zero: 1.70421843 V

Time (s),Channel 1 (V)
-0.00241525,-0.2094812927496286
-0.002415,-0.2013995117967489
-0.00241475,-0.2461860479106244
-0.0024145,-0.1545925304446532
-0.00241425,-0.2899623614053901
-0.002414,-0.1522353443333966
-0.00241375,-0.2559515332286875
-0.0024135,-0.1747969828268527
-0.00241325,-0.2509004201331377
-0.002413,-0.1976953621933455
-0.00241275,-0.2165528510833985
-0.0024125,-0.2074608475114086
-0.00241225,-0.2377675260847081
-0.002412,-0.1758072054459627
-0.00241175,-0.2569617558477975
-0.0024115,-0.1818685411606227
-0.00241125,-0.2246346320362782
-0.002411,-0.2310327086239747
-0.00241075,-0.1798480959224027
-0.0024105,-0.2559515332286875
-0.00241025,-0.1835522455258058
-0.00241,-0.222950927671095
-0.00240975,-0.2205937415598385
-0.0024095,-0.2182365554485817
-0.00240925,-0.1909605447326124
-0.002409,-0.2572984967208343
-0.00240875,-0.1522353443333966
-0.0024085,-0.2876051752941335
-0.00240825,-0.1640212748896797
-0.002408,-0.2370940443386347
-0.00240775,-0.2077975883844454
-0.0024075,-0.2077975883844454
-0.00240725,-0.2104915153687386
-0.002407,-0.2461860479106244
-0.00240675,-0.1687356471121928
-0.0024065,-0.2566250149747609
-0.00240625,-0.1875931360022458
-0.002406,-0.2135221832260685
-0.00240575,-0.2404614530690012
-0.0024055,-0.1751337236998893
-0.00240525,-0.2505636792601009
-0.002405,-0.1950014352090523
-0.00240475,-0.2199202598137651
-0.0024045,-0.2141956649721419
-0.00240425,-0.225981595528425
-0.002404,-0.1842257272718792
-0.00240375,-0.2704313907692639
-0.0024035,-0.1465107494917735
-0.00240325,-0.2737987994996305
-0.002403,-0.1704193514773762
-0.00240275,-0.2387777487038181
-0.0024025,-0.2084710701305186
-0.00240225,-0.2212672233059116
-0.002402,-0.1909605447326124
-0.00240175,-0.2546045697365409
-0.0024015,-0.1707560923504128
-0.00240125,-0.2502269383870643
-0.002401,-0.2000525483046023
-0.00240075,-0.1993790665585289
-0.0024005,-0.2512371610061743
-0.00240025,-0.1798480959224027
-0.0024,-0.2387777487038181
-0.00239975,-0.2047669205271154
-0.0023995,-0.2205937415598385
-0.00239925,-0.205103661400152
-0.002399,-0.2333898947352315
-0.00239875,-0.1680621653661196
-0.0023985,-0.283227543944657
-0.00239825,-0.14785771298392
-0.002398,-0.2751457629917771
-0.00239775,-0.1835522455258058
-0.0023975,-0.2202570006868017
-0.00239725,-0.2108282562417754
-0.002397,-0.2216039641789485
-0.00239675,-0.1859094316370624
-0.0023965,-0.264370055054604
-0.00239625,-0.1747969828268527
-0.002396,-0.2407981939420378
-0.00239575,-0.2084710701305186
-0.0023955,-0.1889400994943924
-0.00239525,-0.2529208653713577
-0.002395,-0.1845624681449158
-0.00239475,-0.2357470808464881
-0.0023945,-0.2131854423530319
-0.00239425,-0.2104915153687386
-0.002394,-0.204093438781042
-0.00239375,-0.2455125661645512
-0.0023935,-0.1613273479053865
-0.00239325,-0.2828908030716204
-0.002393,-0.1535823078255432
-0.00239275,-0.2599924237051274
-0.0023925,-0.1926442490977958
-0.00239225,-0.2192467780676917
-0.002392,-0.2077975883844454
-0.00239175,-0.2364205625925613
-0.0023915,-0.1747969828268527
-0.00239125,-0.2697579090231905
-0.002391,-0.1737867602077428
-0.00239075,-0.2296857451318282
-0.0023905,-0.2222774459250216
-0.00239025,-0.1795113550493659
-0.00239,-0.2542678288635043
-0.00238975,-0.191297285605649
-0.0023895,-0.2273285590205716
-0.00238925,-0.210154774495702
-0.002389,-0.2108282562417754
-0.00238875,-0.1976953621933455
-0.0023885,-0.2714416133883739
-0.00238825,-0.1451637859996269
-0.002388,-0.2535943471174309
-0.00238775,-0.207124106638372
-0.0023875,-0.2222774459250216
-0.00238725,-0.1987055848124555
-0.002387,-0.2478697522758078
-0.00238675,-0.1630110522705697
-0.0023865,-0.2758192447378505
-0.00238625,-0.1721030558425596
-0.002386,-0.2300224860048647
-0.00238575,-0.2266550772744982
-0.0023855,-0.1859094316370624
-0.00238525,-0.2411349348150746
-0.002385,-0.2074608475114086
-0.00238475,-0.204093438781042
-0.0023845,-0.2293490042587916
-0.00238425,-0.2145324058451785
-0.002384,-0.1943279534629789
-0.00238375,-0.2613393871972742
-0.0023835,-0.15088838084125
-0.00238325,-0.2748090221187405
-0.002383,-0.1731132784616696
-0.00238275,-0.2333898947352315
-0.0023825,-0.2064506248922986
-0.00238225,-0.2266550772744982
-0.002382,-0.1953381760820889
-0.00238175,-0.2613393871972742
-0.0023815,-0.1461740086187366
-0.00238125,-0.2694211681501539
-0.002381,-0.191297285605649
-0.00238075,-0.2212672233059116
-0.0023805,-0.2340633764813047
-0.00238025,-0.1869196542561724
-0.00238,-0.2296857451318282
-0.00237975,-0.2162161102103619
-0.0023795,-0.1980321030663823
-0.00237925,-0.2310327086239747
-0.002379,-0.2165528510833985
-0.00237875,-0.1875931360022458
-0.0023785,-0.2751457629917771
-0.00237825,-0.14684749036481
-0.002378,-0.265380277673714
-0.00237775,-0.1818685411606227
-0.0023775,-0.2246346320362782
-0.00237725,-0.2104915153687386
-0.002377,-0.2323796721161215
-0.00237675,-0.1788378733032927
-0.0023765,-0.2761559856108871
-0.00237625,-0.1532455669525066
-0.002376,-0.2559515332286875
-0.00237575,-0.1906238038595758
-0.0023755,-0.211164997114812
-0.00237525,-0.2404614530690012
-0.002375,-0.1953381760820889
-0.00237475,-0.2209304824328751
-0.0023745,-0.228002040766645
-0.00237425,-0.1970218804472723
-0.002374,-0.2222774459250216
-0.00237375,-0.2367573034655981
-0.0023735,-0.1683989062391562
-0.00237325,-0.2667272411658606
-0.002373,-0.1562762348098365
-0.00237275,-0.2640333141815674
-0.0023725,-0.1923075082247589
-0.00237225,-0.2253081137823516
-0.002372,-0.2044301796540788
-0.00237175,-0.2364205625925613
-0.0023715,-0.1704193514773762
-0.00237125,-0.2785131717221436
-0.002371,-0.1613273479053865
-0.00237075,-0.2502269383870643
-0.0023705,-0.2037566979080054
-0.00237025,-0.2024097344158589
-0.00237,-0.2377675260847081
-0.00236975,-0.2064506248922986
-0.0023695,-0.2088078110035554
-0.00236925,-0.2357470808464881
-0.002369,-0.1966851395742355
-0.00236875,-0.2108282562417754
-0.0023685,-0.2438288617993678
-0.00236825,-0.165704979254863
-0.002368,-0.2825540621985836
-0.00236775,-0.1522353443333966
-0.0023675,-0.2465227887836612
-0.00236725,-0.2003892891776389
-0.002367,-0.2360838217195247
-0.00236675,-0.189276840367429
-0.0023665,-0.2505636792601009
-0.00236625,-0.1582966800480565
-0.002366,-0.2731253177535571
-0.00236575,-0.1603171252862765
-0.0023655,-0.2502269383870643
-0.00236525,-0.2158793693373251
-0.002365,-0.1960116578281623
-0.00236475,-0.2293490042587916
-0.0023645,-0.207124106638372
-0.00236425,-0.2077975883844454
-0.002364,-0.2323796721161215
-0.00236375,-0.2088078110035554
-0.0023635,-0.2054404022731888
-0.00236325,-0.2556147923556509
-0.002363,-0.14785771298392
-0.00236275,-0.267400722911934
-0.0023625,-0.1764806871920361
-0.00236225,-0.2424818983072212
-0.002362,-0.207124106638372
-0.00236175,-0.2168895919564351
-0.0023615,-0.1946646943360157
-0.00236125,-0.2532576062443943
-0.002361,-0.1579599391750197
-0.00236075,-0.2754825038648139
-0.0023605,-0.1727765375886328
-0.00236025,-0.2290122633857548
-0.00236,-0.2306959677509381
-0.00235975,-0.1906238038595758
-0.0023595,-0.2313694494970115
-0.00235925,-0.2155426284642885
-0.002359,-0.1929809899708324
-0.00235875,-0.2377675260847081
-0.0023585,-0.2172263328294717
-0.00235825,-0.2037566979080054
-0.002358,-0.2182365554485817
-0.00235775,-0.1865829133831358
-0.0023575,-0.2727885768805205
-0.00235725,-0.15290882607947
-0.002357,-0.2727885768805205
-0.00235675,-0.1744602419538162
-0.0023565,-0.2286755225127182
-0.00235625,-0.211164997114812
-0.002356,-0.225981595528425
-0.00235575,-0.1886033586213558
-0.0023555,-0.2556147923556509
-0.00235525,-0.1566129756828731
-0.002355,-0.262349609816384
-0.00235475,-0.1993790665585289
-0.0023545,-0.2135221832260685
-0.00235425,-0.2320429312430847
-0.002354,-0.1768174280650727
-0.00235375,-0.2350735991004147
-0.0023535,-0.2236244094171682
-0.00235325,-0.2185732963216185
-0.002353,-0.1690723879852296
-0.00235275,-0.2785131717221436
-0.0023525,-0.1576231983019831
-0.00235225,-0.2640333141815674
-0.002352,-0.1832155046527693
-0.00235175,-0.225981595528425
-0.0023515,-0.1987055848124555
-0.00235125,-0.2441656026724046
-0.002351,-0.1768174280650727
-0.00235075,-0.2714416133883739
-0.0023505,-0.1512251217142866
-0.00235025,-0.2576352375938709
-0.00235,-0.1936544717169058
-0.00234975,-0.2172263328294717
-0.0023495,-0.2293490042587916
-0.00234925,-0.1983688439394189
-0.002349,-0.208134329257482
-0.00234875,-0.2354103399734513
-0.0023485,-0.2094812927496286
-0.00234825,-0.2199202598137651
-0.002348,-0.1990423256854923
-0.00234775,-0.221940705051985
-0.0023475,-0.2300224860048647
-0.00234725,-0.1761439463189993
-0.002347,-0.2650435368006774
-0.00234675,-0.1747969828268527
-0.0023465,-0.2360838217195247
-0.00234625,-0.2108282562417754
-0.002346,-0.2047669205271154
-0.00234575,-0.2242978911632416
-0.0023455,-0.2209304824328751
-0.00234525,-0.189276840367429
-0.002345,-0.2606659054512008
-0.00234475,-0.1791746141763293
-0.0023445,-0.2168895919564351
-0.00234425,-0.221940705051985
-0.002344,-0.1875931360022458
-0.00234375,-0.2509004201331377
-0.0023435,-0.2178998145755451
-0.00234325,-0.1875931360022458
-0.002343,-0.225981595528425
-0.00234275,-0.2300224860048647
-0.0023425,-0.1845624681449158
-0.00234225,-0.2438288617993678
-0.002342,-0.1987055848124555
-0.00234175,-0.206113884019262
-0.0023415,-0.2468595296566978
-0.00234125,-0.1815318002875859
-0.002341,-0.2354103399734513
-0.00234075,-0.2135221832260685
-0.0023405,-0.1933177308438689
-0.00234025,-0.2431553800532946
-0.00234,-0.1963483987011989
-0.00233975,-0.2148691467182151
-0.0023395,-0.2404614530690012
-0.00233925,-0.1781643915572193
-0.002339,-0.2354103399734513
-0.00233875,-0.2172263328294717
-0.0023385,-0.204093438781042
-0.00233825,-0.2293490042587916
-0.002338,-0.190287062986539
-0.00233775,-0.2572984967208343
-0.0023375,-0.1838889863988427
-0.00233725,-0.2172263328294717
-0.002337,-0.2276652998936082
-0.00233675,-0.1889400994943924
-0.0023365,-0.2455125661645512
-0.00233625,-0.208134329257482
-0.002336,-0.2007260300506755
-0.00233575,-0.2391144895768547
-0.0023355,-0.1875931360022458
-0.00233525,-0.2256448546553882
-0.002335,-0.2310327086239747
-0.00233475,-0.1845624681449158
-0.0023345,-0.2424818983072212
-0.00233425,-0.1987055848124555
-0.002334,-0.2094812927496286
-0.00233375,-0.2418084165611478
-0.0023335,-0.1970218804472723
-0.00233325,-0.1956749169551255
-0.002333,-0.2485432340218812
-0.00233275,-0.203083216161932
-0.0023325,-0.203083216161932
-0.00233225,-0.2411349348150746
-0.002332,-0.1828787637797327
-0.00233175,-0.2354103399734513
-0.0023315,-0.222950927671095
-0.00233125,-0.1896135812404658
-0.002331,-0.2431553800532946
-0.00233075,-0.1946646943360157
-0.0023305,-0.2115017379878485
-0.00233025,-0.2421451574341846
-0.00233,-0.1828787637797327
-0.00232975,-0.2357470808464881
-0.0023295,-0.2128487014799951
-0.00232925,-0.1916340264786858
-0.002329,-0.2492167157679543
-0.00232875,-0.1933177308438689
-0.0023285,-0.2212672233059116
-0.00232825,-0.2054404022731888
-0.002328,-0.2189100371946551
-0.00232775,-0.2347368582273781
-0.0023275,-0.1781643915572193
-0.00232725,-0.2401247121959647
-0.002327,-0.207124106638372
-0.00232675,-0.2074608475114086
-0.0023265,-0.2401247121959647
-0.00232625,-0.1896135812404658
-0.002326,-0.2189100371946551
-0.00232575,-0.2323796721161215
-0.0023255,-0.1865829133831358
-0.00232525,-0.2468595296566978
-0.002325,-0.2034199570349688
-0.00232475,-0.2017362526697855
-0.0023245,-0.2428186391802578
-0.00232425,-0.1859094316370624
-0.002324,-0.2313694494970115
-0.00232375,-0.2222774459250216
-0.0023235,-0.191297285605649
-0.00232325,-0.2185732963216185
-0.002323,-0.2428186391802578
-0.00232275,-0.1791746141763293
-0.0023225,-0.2293490042587916
-0.00232225,-0.2209304824328751
-0.002322,-0.1872563951292092
-0.00232175,-0.2593189419590542
-0.0023215,-0.1818685411606227
-0.00232125,-0.226991818147535
-0.002321,-0.2162161102103619
-0.00232075,-0.204093438781042
-0.0023205,-0.2168895919564351
-0.00232025,-0.2381042669577447
-0.00232,-0.1697458697313028
-0.00231975,-0.2690844272771173
-0.0023195,-0.1636845340166431
-0.00231925,-0.2377675260847081
-0.002319,-0.223961150290205
-0.00231875,-0.2037566979080054
-0.0023185,-0.2216039641789485
-0.00231825,-0.1929809899708324
-0.002318,-0.2401247121959647
-0.00231775,-0.1956749169551255
-0.0023175,-0.2148691467182151
-0.00231725,-0.2310327086239747
-0.002317,-0.2138589240991051
-0.00231675,-0.1973586213203089
-0.0023165,-0.2525841244983209
-0.00231625,-0.1438168225074801
-0.002316,-0.281207098706437
-0.00231575,-0.1700826106043396
-0.0023155,-0.2519106427522477
-0.00231525,-0.2037566979080054
-0.002315,-0.2209304824328751
-0.00231475,-0.1852359498909892
-0.0023145,-0.2620128689433474
-0.00231425,-0.1556027530637631
-0.002314,-0.2744722812457039
-0.00231375,-0.1791746141763293
-0.0023135,-0.228002040766645
-0.00231325,-0.2293490042587916
-0.002313,-0.1886033586213558
-0.00231275,-0.2323796721161215
-0.0023125,-0.2128487014799951
-0.00231225,-0.2017362526697855
-0.002312,-0.2286755225127182
-0.00231175,-0.2192467780676917
-0.0023115,-0.1828787637797327
-0.00231125,-0.2775029491030336
-0.002311,-0.14785771298392
-0.00231075,-0.2684109455310439
-0.0023105,-0.1710928332234496
-0.00231025,-0.2303592268779016
-0.00231,-0.2148691467182151
-0.00230975,-0.228002040766645
-0.0023095,-0.1835522455258058
-0.00230925,-0.2636965733085308
-0.002309,-0.1532455669525066
-0.00230875,-0.2546045697365409
-0.0023085,-0.2128487014799951
-0.00230825,-0.1997158074315655
-0.002308,-0.2182365554485817
-0.00230775,-0.2367573034655981
-0.0023075,-0.1845624681449158
-0.00230725,-0.2273285590205716
-0.002307,-0.2168895919564351
-0.00230675,-0.1832155046527693
-0.0023065,-0.2704313907692639
-0.00230625,-0.1606538661593131
-0.002306,-0.2610026463242374
-0.00230575,-0.1865829133831358
-0.0023055,-0.2182365554485817
-0.00230525,-0.2064506248922986
-0.002305,-0.2404614530690012
-0.00230475,-0.1710928332234496
-0.0023045,-0.2778396899760704
-0.00230425,-0.1431433407614069
-0.002304,-0.2613393871972742
-0.00230375,-0.1953381760820889
-0.0023035,-0.2145324058451785
-0.00230325,-0.2303592268779016
-0.002303,-0.2037566979080054
-0.00230275,-0.2064506248922986
-0.0023025,-0.2387777487038181
-0.00230225,-0.1865829133831358
-0.002302,-0.2263183364014616
-0.00230175,-0.2357470808464881
-0.0023015,-0.1677254244930828
-0.00230125,-0.2677374637849705
-0.002301,-0.1620008296514597
-0.00230075,-0.2535943471174309
-0.0023005,-0.2027464752888954
-0.00230025,-0.2209304824328751
-0.0023,-0.2034199570349688
-0.00229975,-0.2424818983072212
-0.0022995,-0.1579599391750197
-0.00229925,-0.2805336169603636
-0.002299,-0.1512251217142866
-0.00229875,-0.2519106427522477
-0.0022985,-0.2094812927496286
-0.00229825,-0.203083216161932
-0.002298,-0.2242978911632416
-0.00229775,-0.2067873657653354
-0.0022975,-0.2148691467182151
-0.00229725,-0.2401247121959647
-0.002297,-0.189276840367429
-0.00229675,-0.2141956649721419
-0.0022965,-0.2397879713229278
-0.00229625,-0.1670519427470096
-0.002296,-0.2721150951344473
-0.00229575,-0.1650314975087896
-0.0022955,-0.2509004201331377
-0.00229525,-0.2077975883844454
-0.002295,-0.2138589240991051
-0.00229475,-0.1993790665585289
-0.0022945,-0.2509004201331377
-0.00229425,-0.1505516399682132
-0.002294,-0.2859214709289501
-0.00229375,-0.165704979254863
-0.0022935,-0.2391144895768547
-0.00229325,-0.2148691467182151
-0.002293,-0.2010627709237121
-0.00229275,-0.2189100371946551
-0.0022925,-0.2192467780676917
-0.00229225,-0.1976953621933455
-0.002292,-0.2434921209263312
-0.00229175,-0.2017362526697855
-0.0022915,-0.1976953621933455
-0.00229125,-0.2589822010860174
-0.002291,-0.15492927131769
-0.00229075,-0.2667272411658606
-0.0022905,-0.1768174280650727
-0.00229025,-0.2340633764813047
-0.00229,-0.2098180336226654
-0.00228975,-0.2236244094171682
-0.0022895,-0.1832155046527693
-0.00228925,-0.2680742046580074
-0.002289,-0.1421331181422969
-0.00228875,-0.2748090221187405
-0.0022885,-0.1721030558425596
-0.00228825,-0.2596556828320908
-0.002288,-0.1731132784616696
-0.00228775,-0.221940705051985
-0.0022875,-0.2407981939420378
-0.00228725,-0.1896135812404658
-0.002287,-0.2199202598137651
-0.00228675,-0.2202570006868017
-0.0022865,-0.1963483987011989
-0.00228625,-0.2367573034655981
-0.002286,-0.2189100371946551
-0.00228575,-0.1778276506841827
-0.0022855,-0.2707681316423005
-0.00228525,-0.14886793560303
-0.002285,-0.2704313907692639
-0.00228475,-0.1886033586213558
-0.0022845,-0.2209304824328751
-0.00228425,-0.2057771431462254
-0.002284,-0.2296857451318282
-0.00228375,-0.1795113550493659
-0.0022835,-0.2764927264839239
-0.00228325,-0.1724397967155962
-0.002283,-0.2115017379878485
-0.00228275,-0.2313694494970115
-0.0022825,-0.2013995117967489
-0.00228225,-0.208134329257482
-0.002282,-0.2418084165611478
-0.00228175,-0.1822052820336593
-0.0022815,-0.2310327086239747
-0.00228125,-0.2192467780676917
-0.002281,-0.1781643915572193
-0.00228075,-0.2700946498962273
-0.0022805,-0.1569497165559097
-0.00228025,-0.2562882741017243
-0.00228,-0.2000525483046023
-0.00227975,-0.2205937415598385
-0.0022795,-0.202072993542822
-0.00227925,-0.2411349348150746
-0.002279,-0.1566129756828731
-0.00227875,-0.2879419161671701
-0.0022785,-0.1613273479053865
-0.00227825,-0.264370055054604
-0.002278,-0.1512251217142866
-0.00227775,-0.2593189419590542
-0.0022775,-0.2094812927496286
-0.00227725,-0.2017362526697855
-0.002277,-0.2360838217195247
-0.00227675,-0.1993790665585289
-0.0022765,-0.209144551876592
-0.00227625,-0.2313694494970115
-0.002276,-0.1983688439394189
-0.00227575,-0.2115017379878485
-0.0022755,-0.2502269383870643
-0.00227525,-0.1512251217142866
-0.002275,-0.2879419161671701
-0.00227475,-0.1623375705244965
-0.0022745,-0.2424818983072212
-0.00227425,-0.2037566979080054
-0.002274,-0.2145324058451785
-0.00227375,-0.205103661400152
-0.0022735,-0.2488799748949178
-0.00227325,-0.1616640887784231
-0.002273,-0.2724518360074839
-0.00227275,-0.1677254244930828
-0.0022725,-0.2317061903700481
-0.00227225,-0.2276652998936082
-0.002272,-0.1970218804472723
-0.00227175,-0.228002040766645
-0.0022715,-0.211164997114812
-0.00227125,-0.1953381760820889
-0.002271,-0.2455125661645512
-0.00227075,-0.1966851395742355
-0.0022705,-0.2158793693373251
-0.00227025,-0.2357470808464881
-0.00227,-0.1771541689381093
-0.00226975,-0.2525841244983209
-0.0022695,-0.1960116578281623
-0.00226925,-0.204093438781042
-0.002269,-0.2418084165611478
-0.00226875,-0.1950014352090523
-0.0022685,-0.2202570006868017
-0.00226825,-0.2340633764813047
-0.002268,-0.1747969828268527
-0.00226775,-0.2451758252915144
-0.0022675,-0.2007260300506755
-0.00226725,-0.2108282562417754
-0.002267,-0.2377675260847081
-0.00226675,-0.1859094316370624
-0.0022665,-0.2303592268779016
-0.00226625,-0.2242978911632416
-0.002266,-0.1805215776684759
-0.00226575,-0.2471962705297344
-0.0022655,-0.1987055848124555
-0.00226525,-0.2088078110035554
-0.002265,-0.2428186391802578
-0.00226475,-0.1879298768752824
-0.0022645,-0.2290122633857548
-0.00226425,-0.2155426284642885
-0.002264,-0.1818685411606227
-0.00226375,-0.2529208653713577
-0.0022635,-0.2054404022731888
-0.00226325,-0.1909605447326124
-0.002263,-0.2428186391802578
-0.00226275,-0.2138589240991051
-0.0022625,-0.1906238038595758
-0.00226225,-0.2424818983072212
-0.002262,-0.1919707673517224
-0.00226175,-0.2195835189407285
-0.0022615,-0.2394512304498913
-0.00226125,-0.1774909098111461
-0.002261,-0.2461860479106244
-0.00226075,-0.2013995117967489
-0.0022605,-0.202072993542822
-0.00226025,-0.2471962705297344
-0.00226,-0.1727765375886328
-0.00225975,-0.2354103399734513
-0.0022595,-0.2236244094171682
-0.00225925,-0.1906238038595758
-0.002259,-0.2478697522758078
-0.00225875,-0.1933177308438689
-0.0022585,-0.2128487014799951
-0.00225825,-0.2141956649721419
-0.002258,-0.2108282562417754
-0.00225775,-0.2502269383870643
-0.0022575,-0.1764806871920361
-0.00225725,-0.2276652998936082
-0.002257,-0.2189100371946551
-0.00225675,-0.1899503221135024
-0.0022565,-0.2461860479106244
-0.00225625,-0.1980321030663823
-0.002256,-0.2037566979080054
-0.00225575,-0.2485432340218812
-0.0022555,-0.1808583185415127
-0.00225525,-0.2313694494970115
-0.002255,-0.2155426284642885
-0.00225475,-0.1872563951292092
-0.0022545,-0.2458493070375878
-0.00225425,-0.1970218804472723
-0.002254,-0.2165528510833985
-0.00225375,-0.2354103399734513
-0.0022535,-0.1906238038595758
-0.00225325,-0.2088078110035554
-0.002253,-0.2465227887836612
-0.00225275,-0.1916340264786858
-0.0022525,-0.209144551876592
-0.00225225,-0.2293490042587916
-0.002252,-0.189276840367429
-0.00225175,-0.2542678288635043
-0.0022515,-0.2000525483046023
-0.00225125,-0.1939912125899423
-0.002251,-0.2421451574341846
-0.00225075,-0.1811950594145493
-0.0022505,-0.2327164129891581
-0.00225025,-0.2290122633857548
-0.00225,-0.1838889863988427
-0.00224975,-0.2468595296566978
-0.0022495,-0.1960116578281623
-0.00224925,-0.2044301796540788
-0.002249,-0.2556147923556509
-0.00224875,-0.1731132784616696
-0.0022485,-0.2394512304498913
-0.00224825,-0.1953381760820889
-0.002248,-0.2340633764813047
-0.00224775,-0.2253081137823516
-0.0022475,-0.1872563951292092
-0.00224725,-0.2428186391802578
-0.002247,-0.2007260300506755
-0.00224675,-0.2064506248922986
-0.0022465,-0.2424818983072212
-0.00224625,-0.1835522455258058
-0.002246,-0.2317061903700481
-0.00224575,-0.226991818147535
-0.0022455,-0.1842257272718792
-0.00224525,-0.2492167157679543
-0.002245,-0.1862461725100992
-0.00224475,-0.2185732963216185
-0.0022445,-0.2384410078307813
-0.00224425,-0.1852359498909892
-0.002244,-0.2411349348150746
-0.00224375,-0.2152058875912519
-0.0022435,-0.1899503221135024
-0.00224325,-0.2465227887836612
-0.002243,-0.189276840367429
-0.00224275,-0.2152058875912519
-0.0022425,-0.2367573034655981
-0.00224225,-0.1882666177483192
-0.002242,-0.2441656026724046
-0.00224175,-0.1987055848124555
-0.0022415,-0.1976953621933455
-0.00224125,-0.2485432340218812
-0.002241,-0.190287062986539
-0.00224075,-0.2242978911632416
-0.0022405,-0.2273285590205716
-0.00224025,-0.1828787637797327
-0.00224,-0.2495534566409912
-0.00223975,-0.1963483987011989
-0.0022395,-0.2057771431462254
-0.00223925,-0.2381042669577447
-0.002239,-0.189276840367429
-0.00223875,-0.2286755225127182
-0.0022385,-0.2290122633857548
-0.00223825,-0.1862461725100992
-0.002238,-0.2471962705297344
-0.00223775,-0.1886033586213558
-0.0022375,-0.2148691467182151
-0.00223725,-0.2421451574341846
-0.002237,-0.1838889863988427
-0.00223675,-0.2344001173543413
-0.0022365,-0.2195835189407285
-0.00223625,-0.1889400994943924
-0.002236,-0.2421451574341846
-0.00223575,-0.1953381760820889
-0.0022355,-0.2158793693373251
-0.00223525,-0.2394512304498913
-0.002235,-0.1798480959224027
-0.00223475,-0.2340633764813047
-0.0022345,-0.2162161102103619
-0.00223425,-0.1980321030663823
-0.002234,-0.2485432340218812
-0.00223375,-0.1889400994943924
-0.0022335,-0.2057771431462254
-0.00223325,-0.2394512304498913
-0.002233,-0.2094812927496286
-0.00223275,-0.189276840367429
-0.0022325,-0.2529208653713577
-0.00223225,-0.1859094316370624
-0.002232,-0.2323796721161215
-0.00223175,-0.2246346320362782
-0.0022315,-0.1727765375886328
-0.00223125,-0.2495534566409912
-0.002231,-0.203083216161932
-0.00223075,-0.205103661400152
-0.0022305,-0.2488799748949178
-0.00223025,-0.1808583185415127
-0.00223,-0.228002040766645
-0.00222975,-0.2222774459250216
-0.0022295,-0.1875931360022458
-0.00222925,-0.2448390844184778
-0.002229,-0.1956749169551255
-0.00222875,-0.2088078110035554
-0.0022285,-0.2340633764813047
-0.00222825,-0.2000525483046023
-0.002228,-0.2448390844184778
-0.00222775,-0.1731132784616696
-0.0022275,-0.2330531538621947
-0.00222725,-0.2209304824328751
-0.002227,-0.1950014352090523
-0.00222675,-0.2455125661645512
-0.0022265,-0.1946646943360157
-0.00222625,-0.2094812927496286
-0.002226,-0.2381042669577447
-0.00222575,-0.1879298768752824
-0.0022255,-0.2333898947352315
-0.00222525,-0.2121752197339219
-0.002225,-0.1906238038595758
-0.00222475,-0.2488799748949178
-0.0022245,-0.1933177308438689
-0.00222425,-0.2175630737025085
-0.002224,-0.2303592268779016
-0.00222375,-0.1822052820336593
-0.0022235,-0.2276652998936082
-0.00222325,-0.2421451574341846
-0.002223,-0.1805215776684759
-0.00222275,-0.2212672233059116
-0.0022225,-0.2350735991004147
-0.00222225,-0.1788378733032927
-0.002222,-0.2482064931488444
-0.00222175,-0.2034199570349688
-0.0022215,-0.2037566979080054
-0.00222125,-0.2448390844184778
-0.002221,-0.1811950594145493
-0.00222075,-0.226991818147535
-0.0022205,-0.228002040766645
-0.00222025,-0.1845624681449158
-0.00222,-0.2485432340218812
-0.00221975,-0.1923075082247589
-0.0022195,-0.2088078110035554
-0.00221925,-0.2475330114027712
-0.002219,-0.1744602419538162
-0.00221875,-0.2424818983072212
-0.0022185,-0.2172263328294717
-0.00221825,-0.1825420229066959
-0.002218,-0.2542678288635043
-0.00221775,-0.1950014352090523
-0.0022175,-0.2104915153687386
-0.00221725,-0.2421451574341846
-0.002217,-0.1815318002875859
-0.00221675,-0.2367573034655981
-0.0022165,-0.2108282562417754
-0.00221625,-0.2037566979080054
-0.002216,-0.2482064931488444
-0.00221575,-0.1764806871920361
-0.0022155,-0.2168895919564351
-0.00221525,-0.2431553800532946
-0.002215,-0.1842257272718792
-0.00221475,-0.2431553800532946
-0.0022145,-0.2064506248922986
-0.00221425,-0.1943279534629789
-0.002214,-0.2482064931488444
-0.00221375,-0.1909605447326124
-0.0022135,-0.2202570006868017
-0.00221325,-0.2067873657653354
-0.002213,-0.2276652998936082
-0.00221275,-0.2337266356082681
-0.0022125,-0.1798480959224027
-0.00221225,-0.2330531538621947
-0.002212,-0.2168895919564351
-0.00221175,-0.203083216161932
-0.0022115,-0.2468595296566978
-0.00221125,-0.1795113550493659
-0.002211,-0.2216039641789485
-0.00221075,-0.2296857451318282
-0.0022105,-0.1909605447326124
-0.00221025,-0.2455125661645512
-0.00221,-0.1976953621933455
-0.00220975,-0.2027464752888954
-0.0022095,-0.2421451574341846
-0.00220925,-0.1822052820336593
-0.002209,-0.2374307852116713
-0.00220875,-0.222950927671095
